window,rows,new_processes,new_artifacts,new_edges,unique_processes,attack_present,tactic,new_sockets,socket_fan_out,graph_density_proxy,edges_per_minute
28359590,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359591,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359592,33,0,0,33,1,0,normal,0,0,33.0,33.0
28359593,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359594,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359595,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359596,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359597,33,0,0,33,1,0,normal,0,0,33.0,33.0
28359598,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359599,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359600,213,66,0,147,29,0,normal,0,0,0.0337465564738292,147.0
28359601,124,35,0,89,16,0,normal,0,0,0.07265306122448979,89.0
28359602,33,0,0,33,1,0,normal,0,0,33.0,33.0
28359603,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359604,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359605,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359606,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359607,33,0,0,33,1,0,normal,0,0,33.0,33.0
28359608,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359609,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359610,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359611,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359612,33,0,0,33,1,0,normal,0,0,33.0,33.0
28359613,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359614,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359615,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359616,32,4,0,28,3,0,normal,0,0,1.75,28.0
28359617,35,3,0,32,2,0,normal,0,0,3.5555555555555554,32.0
28359618,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359619,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359620,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359621,33,4,0,29,3,0,normal,0,0,1.8125,29.0
28359622,32,0,0,32,1,0,normal,0,0,32.0,32.0
28359623,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359624,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359625,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359626,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359627,33,0,0,33,1,0,normal,0,0,33.0,33.0
28359628,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359629,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359630,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359631,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359632,33,0,0,33,1,0,normal,0,0,33.0,33.0
28359633,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359634,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359635,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359636,33,4,0,29,3,0,normal,0,0,1.8125,29.0
28359637,32,0,0,32,1,0,normal,0,0,32.0,32.0
28359638,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359639,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359640,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359641,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359642,33,0,0,33,1,0,normal,0,0,33.0,33.0
28359643,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359644,32,4,0,28,3,1,discovery,0,0,1.75,28.0
28359645,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359646,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359647,33,0,0,33,1,0,normal,0,0,33.0,33.0
28359648,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359649,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359650,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359651,33,4,0,29,3,0,normal,0,0,1.8125,29.0
28359652,32,0,0,32,1,0,normal,0,0,32.0,32.0
28359653,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359654,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359655,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359656,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359657,33,0,0,33,1,0,normal,0,0,33.0,33.0
28359658,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359659,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359660,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359661,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359662,33,0,0,33,1,0,normal,0,0,33.0,33.0
28359663,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359664,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359665,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359666,34,4,0,30,3,0,normal,0,0,1.875,30.0
28359667,32,0,0,32,1,0,normal,0,0,32.0,32.0
28359668,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359669,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359670,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359671,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359672,33,0,0,33,1,0,normal,0,0,33.0,33.0
28359673,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359674,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359675,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359676,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359677,41,3,0,38,3,0,normal,0,0,4.222222222222222,38.0
28359678,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359679,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359680,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359681,33,4,0,29,3,0,normal,0,0,1.8125,29.0
28359682,32,0,0,32,1,0,normal,0,0,32.0,32.0
28359683,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359684,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359685,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359686,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359687,33,0,0,33,1,0,normal,0,0,33.0,33.0
28359688,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359689,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359690,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359691,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359692,32,0,0,32,1,0,normal,0,0,32.0,32.0
28359693,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359694,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359695,32,4,0,28,3,1,discovery,0,0,1.75,28.0
28359696,34,4,0,30,3,0,normal,0,0,1.875,30.0
28359697,33,0,0,33,1,0,normal,0,0,33.0,33.0
28359698,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359699,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359700,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359701,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359702,33,0,0,33,1,0,normal,0,0,33.0,33.0
28359703,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359704,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359705,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359706,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359707,33,0,0,33,1,0,normal,0,0,33.0,33.0
28359708,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359709,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359710,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359711,33,4,0,29,3,0,normal,0,0,1.8125,29.0
28359712,32,0,0,32,1,0,normal,0,0,32.0,32.0
28359713,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359714,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359715,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359716,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359717,33,0,0,33,1,0,normal,0,0,33.0,33.0
28359718,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359719,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359720,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359721,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359722,33,0,0,33,1,0,normal,0,0,33.0,33.0
28359723,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359724,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359725,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359726,33,4,0,29,3,0,normal,0,0,1.8125,29.0
28359727,25,0,0,25,0,0,normal,0,0,25.0,25.0
28359728,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359729,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359730,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359731,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359732,33,0,0,33,1,0,normal,0,0,33.0,33.0
28359733,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359734,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359735,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359736,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359737,41,3,0,38,3,0,normal,0,0,4.222222222222222,38.0
28359738,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359739,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359740,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359741,33,4,0,29,3,0,normal,0,0,1.8125,29.0
28359742,32,0,0,32,1,0,normal,0,0,32.0,32.0
28359743,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359744,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359745,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359746,32,4,0,28,3,1,discovery,0,0,1.75,28.0
28359747,33,0,0,33,1,0,normal,0,0,33.0,33.0
28359748,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359749,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359750,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359751,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359752,33,0,0,33,1,0,normal,0,0,33.0,33.0
28359753,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359754,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359755,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359756,33,4,0,29,3,0,normal,0,0,1.8125,29.0
28359757,32,0,0,32,1,0,normal,0,0,32.0,32.0
28359758,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359759,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359760,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359761,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359762,33,0,0,33,1,0,normal,0,0,33.0,33.0
28359763,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359764,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359765,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359766,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359767,33,0,0,33,1,0,normal,0,0,33.0,33.0
28359768,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359769,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359770,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359771,33,4,0,29,3,0,normal,0,0,1.8125,29.0
28359772,32,0,0,32,1,0,normal,0,0,32.0,32.0
28359773,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359774,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359775,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359776,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359777,33,0,0,33,1,0,normal,0,0,33.0,33.0
28359778,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359779,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359780,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359781,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359782,228,67,0,161,36,0,normal,0,0,0.03586544887502784,161.0
28359783,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359784,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359785,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359786,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359787,32,0,0,32,1,0,normal,0,0,32.0,32.0
28359788,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359789,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359790,36,5,0,31,4,0,normal,0,0,1.24,31.0
28359791,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359792,32,0,0,32,1,0,normal,0,0,32.0,32.0
28359793,31,0,0,31,1,0,normal,0,0,31.0,31.0
28359794,28,0,0,28,1,0,normal,0,0,28.0,28.0
28359795,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359796,16,0,0,16,0,0,normal,0,0,16.0,16.0
28359797,51,7,0,44,5,0,normal,0,0,0.8979591836734694,44.0
28359798,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359799,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359800,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359801,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359802,32,0,0,32,1,0,normal,0,0,32.0,32.0
28359803,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359804,39,7,0,32,5,1,discovery,0,0,0.6530612244897959,32.0
28359805,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359806,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359807,31,0,0,31,1,0,normal,0,0,31.0,31.0
28359808,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359809,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359810,30,3,0,27,3,0,normal,0,0,3.0,27.0
28359811,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359812,36,4,0,32,2,0,normal,0,0,2.0,32.0
28359813,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359814,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359815,21,0,0,21,1,0,normal,0,0,21.0,21.0
28359816,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359817,32,0,0,32,1,0,normal,0,0,32.0,32.0
28359818,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359819,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359820,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359821,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359822,31,0,0,31,1,0,normal,0,0,31.0,31.0
28359823,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359824,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359825,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359826,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359827,43,4,0,39,3,0,normal,0,0,2.4375,39.0
28359828,16,0,0,16,0,0,normal,0,0,16.0,16.0
28359829,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359830,21,0,0,21,1,0,normal,0,0,21.0,21.0
28359831,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359832,32,0,0,32,1,0,normal,0,0,32.0,32.0
28359833,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359834,45,7,0,38,3,0,normal,0,0,0.7755102040816326,38.0
28359835,21,0,0,21,1,0,normal,0,0,21.0,21.0
28359836,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359837,32,0,0,32,1,0,normal,0,0,32.0,32.0
28359838,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359839,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359840,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359841,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359842,43,4,0,39,3,0,normal,0,0,2.4375,39.0
28359843,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359844,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359845,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359846,16,0,0,16,0,0,normal,0,0,16.0,16.0
28359847,32,0,0,32,1,0,normal,0,0,32.0,32.0
28359848,21,0,0,21,1,0,normal,0,0,21.0,21.0
28359849,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359850,31,4,0,27,3,0,normal,0,0,1.6875,27.0
28359851,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359852,32,0,0,32,1,0,normal,0,0,32.0,32.0
28359853,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359854,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359855,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359856,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359857,51,7,0,44,5,0,normal,0,0,0.8979591836734694,44.0
28359858,32,4,0,28,3,1,discovery,0,0,1.75,28.0
28359859,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359860,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359861,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359862,43,4,0,39,3,0,normal,0,0,2.4375,39.0
28359863,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359864,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359865,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359866,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359867,43,4,0,39,3,0,normal,0,0,2.4375,39.0
28359868,16,0,0,16,0,0,normal,0,0,16.0,16.0
28359869,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359870,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359871,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359872,32,0,0,32,1,0,normal,0,0,32.0,32.0
28359873,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359874,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359875,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359876,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359877,32,0,0,32,1,0,normal,0,0,32.0,32.0
28359878,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359879,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359880,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359881,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359882,43,4,0,39,3,0,normal,0,0,2.4375,39.0
28359883,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359884,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359885,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359886,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359887,32,0,0,32,1,0,normal,0,0,32.0,32.0
28359888,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359889,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359890,21,0,0,21,1,0,normal,0,0,21.0,21.0
28359891,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359892,32,0,0,32,1,0,normal,0,0,32.0,32.0
28359893,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359894,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359895,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359896,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359897,43,4,0,39,3,0,normal,0,0,2.4375,39.0
28359898,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359899,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359900,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359901,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359902,32,0,0,32,1,0,normal,0,0,32.0,32.0
28359903,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359904,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359905,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359906,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359907,32,0,0,32,1,0,normal,0,0,32.0,32.0
28359908,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359909,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359910,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359911,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359912,43,4,0,39,3,0,normal,0,0,2.4375,39.0
28359913,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359914,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359915,69,13,0,56,6,1,persistence,0,0,0.33136094674556216,56.0
28359916,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359917,41,3,0,38,3,0,normal,0,0,4.222222222222222,38.0
28359918,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359919,16,0,0,16,0,0,normal,0,0,16.0,16.0
28359920,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359921,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359922,32,0,0,32,1,0,normal,0,0,32.0,32.0
28359923,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359924,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359925,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359926,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359927,43,4,0,39,3,0,normal,0,0,2.4375,39.0
28359928,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359929,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359930,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359931,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359932,33,0,0,33,1,0,normal,0,0,33.0,33.0
28359933,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359934,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359935,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359936,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359937,32,0,0,32,1,0,normal,0,0,32.0,32.0
28359938,16,0,0,16,0,0,normal,0,0,16.0,16.0
28359939,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359940,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359941,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359942,43,4,0,39,3,0,normal,0,0,2.4375,39.0
28359943,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359944,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359945,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359946,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359947,33,0,0,33,1,0,normal,0,0,33.0,33.0
28359948,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359949,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359950,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359951,349,119,0,230,60,0,normal,0,0,0.01624179083398065,230.0
28359952,33,0,0,33,1,0,normal,0,0,33.0,33.0
28359953,16,0,0,16,0,0,normal,0,0,16.0,16.0
28359954,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359955,21,0,0,21,1,0,normal,0,0,21.0,21.0
28359956,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359957,42,4,0,38,3,0,normal,0,0,2.375,38.0
28359958,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359959,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359960,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359961,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359962,30,0,0,30,1,0,normal,0,0,30.0,30.0
28359963,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359964,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359965,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359966,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359967,37,2,0,35,2,0,normal,0,0,8.75,35.0
28359968,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359969,16,0,0,16,0,0,normal,0,0,16.0,16.0
28359970,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359971,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359972,42,4,0,38,3,0,normal,0,0,2.375,38.0
28359973,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359974,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359975,2026,785,0,1241,391,0,normal,0,0,0.0020138748022232138,1241.0
28359976,414,125,0,289,67,0,normal,0,0,0.018496,289.0
28359977,40,3,0,37,3,0,normal,0,0,4.111111111111111,37.0
28359978,163,27,0,136,15,0,normal,0,0,0.18655692729766804,136.0
28359979,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359980,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359981,22,0,0,22,1,0,normal,0,0,22.0,22.0
28359982,32,0,0,32,1,0,normal,0,0,32.0,32.0
28359983,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359984,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359985,30,3,0,27,3,0,normal,0,0,3.0,27.0
28359986,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359987,41,4,0,37,3,0,normal,0,0,2.3125,37.0
28359988,416,148,0,268,74,0,normal,0,0,0.012235208181154127,268.0
28359989,36,6,0,30,4,1,credentialAccess,0,0,0.8333333333333334,30.0
28359990,23,0,0,23,1,0,normal,0,0,23.0,23.0
28359991,22,1,0,21,3,0,normal,0,0,21.0,21.0
28359992,30,0,0,30,1,0,normal,0,0,30.0,30.0
28359993,21,0,0,21,1,0,normal,0,0,21.0,21.0
28359994,21,0,0,21,1,0,normal,0,0,21.0,21.0
28359995,21,0,0,21,1,0,normal,0,0,21.0,21.0
28359996,20,0,0,20,1,0,normal,0,0,20.0,20.0
28359997,31,0,0,31,1,0,normal,0,0,31.0,31.0
28359998,20,0,0,20,1,0,normal,0,0,20.0,20.0
28359999,19,0,0,19,1,0,normal,0,0,19.0,19.0
28360000,19,0,0,19,1,0,normal,0,0,19.0,19.0
28360001,19,0,0,19,1,0,normal,0,0,19.0,19.0
28360002,35,4,0,31,3,0,normal,0,0,1.9375,31.0
28360003,14,0,0,14,1,0,normal,0,0,14.0,14.0
28360004,13,0,0,13,0,0,normal,0,0,13.0,13.0
28360005,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360006,20,0,0,20,1,0,normal,0,0,20.0,20.0
28360007,39,3,0,36,3,0,normal,0,0,4.0,36.0
28360008,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360009,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360010,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360011,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360012,32,0,0,32,1,0,normal,0,0,32.0,32.0
28360013,21,0,0,21,1,0,normal,0,0,21.0,21.0
28360014,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360015,21,0,0,21,1,0,normal,0,0,21.0,21.0
28360016,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360017,42,4,0,38,3,0,normal,0,0,2.375,38.0
28360018,21,0,0,21,1,0,normal,0,0,21.0,21.0
28360019,21,0,0,21,1,0,normal,0,0,21.0,21.0
28360020,21,0,0,21,1,0,normal,0,0,21.0,21.0
28360021,21,0,0,21,1,0,normal,0,0,21.0,21.0
28360022,31,0,0,31,1,0,normal,0,0,31.0,31.0
28360023,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360024,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360025,20,0,0,20,1,0,normal,0,0,20.0,20.0
28360026,15,0,0,15,0,0,normal,0,0,15.0,15.0
28360027,29,0,0,29,1,0,normal,0,0,29.0,29.0
28360028,17,1,0,16,3,0,normal,0,0,16.0,16.0
28360029,14,1,0,13,3,0,normal,0,0,13.0,13.0
28360030,10,1,0,9,2,0,normal,0,0,9.0,9.0
28360031,18,1,0,17,3,0,normal,0,0,17.0,17.0
28360032,42,4,0,38,3,0,normal,0,0,2.375,38.0
28360033,21,1,0,20,3,0,normal,0,0,20.0,20.0
28360034,20,0,0,20,1,0,normal,0,0,20.0,20.0
